iter,mu,sigma2,nu,chain
46740,0.0007337260297754765,3.645081252750146e-05,3.905239802487631,1
46760,0.0011123421917076186,3.858866452402613e-05,3.8673598958062074,1
46780,0.0009682342172688948,4.243995311803205e-05,4.467583556537033,1
46800,0.0009325498625333196,4.732344328453428e-05,4.7021032066715005,1
46820,0.001146900447326971,4.558608528256398e-05,4.777907212786332,1
46840,0.0012645579413032785,4.083184935403748e-05,3.6692224280289487,1
46860,0.0013270259070449638,3.533251735302035e-05,3.0984751257314533,1
46880,0.0011169981314050948,3.722714278117902e-05,3.3246131037183826,1
46900,0.0008870431102312505,4.368655223226721e-05,3.9161228676580704,1
46920,0.0009722005622685971,3.8748804613536255e-05,3.974173737394099,1
46940,0.00044106251884753637,4.011664614764543e-05,3.454817557725012,1
46960,0.0013750162293632937,4.550421142559681e-05,3.911061626947361,1
46980,0.001116821801564301,3.930378187216018e-05,3.778286195503936,1
47000,0.000697475613540654,3.859035092471114e-05,3.6579123809166525,1
47020,0.0009700602975606169,4.062243108362882e-05,3.8697039197018936,1
47040,0.0009912509775198612,3.4560760469602086e-05,3.177401997068781,1
47060,0.000820180291584922,3.693578851110083e-05,2.937389610689399,1
47080,0.0006020784196422854,3.681079042907086e-05,3.4273450721927543,1
47100,0.0008415412114046828,3.765658784355727e-05,3.8535938225815727,1
47120,0.0008903175335380972,4.2558814515783835e-05,3.7467701571634806,1
47140,0.0007995136919291562,4.384170053238498e-05,3.9653087320426232,1
47160,0.0008257126327380717,3.8721888988535507e-05,3.60400674013257,1
47180,0.0012616846177032899,3.7601773455643894e-05,3.9803721027733796,1
47200,0.0007006657098108463,4.246559963075466e-05,4.272004342996283,1
47220,0.0010216131809772202,3.834320489565603e-05,3.6150907429402883,1
47240,0.0011347636971217462,4.2400875914867134e-05,4.0450695618931976,1
47260,0.001225681884672519,3.8479534021528755e-05,3.308092266230872,1
47280,0.001086706371689201,4.0021838758562695e-05,3.31686590258166,1
47300,0.0016290881446320048,3.455335374451094e-05,3.692125789968296,1
47320,0.001083404132862781,3.866512857516791e-05,3.5743669018851865,1
47340,0.0005141559497618941,4.1040923112664155e-05,4.296017640049495,1
47360,0.000997698655762792,3.5063143310657605e-05,3.6173264865143473,1
47380,0.000633946515444785,3.979795226558166e-05,3.398189961775958,1
47400,0.0007744834791777574,3.47603156721917e-05,3.3098730961873755,1
47420,0.0009772185567108276,4.264362734496456e-05,3.690246010407101,1
47440,0.0007850391961185157,3.883069760142428e-05,4.28942038001754,1
47460,0.0010269859437650776,4.300512647606409e-05,4.068302987329074,1
47480,0.0011671785457650476,4.046389567398097e-05,3.818207727280794,1
47500,0.000893096337964738,3.923538124732931e-05,4.0466964794101195,1
47520,0.0012152188819110341,4.17723489454851e-05,3.450063519845731,1
47540,0.0008204400146801186,3.7749364433816906e-05,3.581529794502133,1
47560,0.0007590565612274072,3.957492062899891e-05,3.2086835763339514,1
47580,0.0010003194949526751,3.87063213784637e-05,3.769793176958202,1
47600,0.000762623515660455,3.6579773170464104e-05,3.389761346384872,1
47620,0.0008673981500908169,4.136541056378356e-05,4.181121833663541,1
47640,0.0006556814844581784,4.411038460475472e-05,4.815527438358819,1
47660,0.0008419889105760598,4.476009848905163e-05,5.114237512456853,1
47680,0.0008830498776464294,4.26714370032838e-05,5.452651489624966,1
47700,0.001213918188115891,4.797832068136671e-05,5.13789159877193,1
47720,0.0006140953243142468,4.4370255114090216e-05,4.735733743052649,1
47740,0.0005978208635808994,4.257768988649105e-05,4.257652520453696,1
47760,0.0011604405821697456,4.608849919563238e-05,4.563146223434158,1
47780,0.0011310861748332884,4.197391571500222e-05,3.8117375510655167,1
47800,0.0012337986398916125,4.043169450413717e-05,3.51348939904395,1
47820,0.000884258111259967,4.10827851859097e-05,3.9304756465223316,1
47840,0.0012496784129852217,3.919741264720371e-05,3.8597244461592277,1
47860,0.0005647836096040492,4.154120274817569e-05,3.8380580662984993,1
47880,0.0010771821981756394,3.96639047981695e-05,4.036551167158974,1
47900,0.0010271923223475184,3.779913495793559e-05,3.8531495723328293,1
47920,0.0013205398050394452,4.300509487435936e-05,4.242130851829076,1
47940,0.0005831310172010045,3.936309487058105e-05,4.043983731056089,1
47960,0.0007359631837040422,4.160328113489092e-05,4.275889945077547,1
47980,0.0005817170189408661,4.35152212606054e-05,4.016033984077274,1
48000,0.0010222977445632302,4.341840341972328e-05,4.050991857507639,1
48020,0.0011130325783697713,4.2592537322325835e-05,4.140131779776753,1
48040,0.0007644753022286396,3.6659077621774374e-05,4.35427116416258,1
48060,0.0013915628751457589,3.5092086534533346e-05,3.378606794171821,1
48080,0.0007574813572838071,3.488304709482725e-05,2.8343879845259146,1
48100,0.0008053020142447327,3.8514251495033435e-05,2.651902676917672,1
48120,0.0011917004109982697,4.202285539088357e-05,3.8056790788145825,1
48140,0.0009284611926731445,4.146615103845832e-05,3.5309571919829446,1
48160,0.0014247683140357118,3.974372807040346e-05,3.9133161057612287,1
48180,0.001217223853415835,4.202200030024487e-05,4.712046571161575,1
48200,0.000864764694194469,4.961568167307254e-05,5.485739988566522,1
48220,0.001433141423561871,4.427977099377676e-05,5.435824780729119,1
48240,0.0010056711077299186,4.4375254866958384e-05,4.581992583219364,1
48260,0.0008838187181954793,4.260424471473997e-05,3.938919171409627,1
48280,0.000821504701085098,4.942373658955782e-05,5.232540494996864,1
48300,0.0007535485610290202,4.4410847630922655e-05,4.329182484632748,1
48320,0.0009345511426201664,4.246497647612547e-05,4.745273622784603,1
48340,0.001343545970319248,4.385215688363638e-05,4.9993720814353235,1
48360,0.0011748402561109518,3.7158160687959004e-05,4.424850665509544,1
48380,0.0008922079984431312,4.0569460566118125e-05,4.471645513994756,1
48400,0.0014614479516182615,4.6277620000934705e-05,4.45276901285862,1
48420,0.0014072954875281125,4.912284104084887e-05,4.382603200817401,1
48440,0.0010855101561265262,4.085505909039674e-05,3.704140539223732,1
48460,0.0006879734594282169,4.110155716766499e-05,4.069150768490736,1
48480,0.0010952585326478937,4.212365373061709e-05,4.077961040509109,1
48500,0.0013461645748311507,4.434894385432289e-05,4.342745901337031,1
48520,0.000797177468085866,3.94620683838063e-05,4.262988259246855,1
48540,0.0011315704156672423,4.146138842331446e-05,4.576274378008546,1
48560,0.0011745304511556257,4.883499878036868e-05,4.73463213973032,1
48580,0.0009367453240926516,4.407887118273142e-05,4.203303876785499,1
48600,0.0007273105832967827,4.1626155942548016e-05,4.404128013470443,1
48620,0.0006099768900913146,3.957982669456456e-05,3.9878595972361612,1
48640,0.001092683304046554,4.34088873679732e-05,4.050833822963359,1
48660,0.0008729656530480269,4.668967656733472e-05,3.69832332649357,1
48680,0.001156660536291561,4.039480312514503e-05,3.6898552174785495,1
48700,0.001045004976926657,3.9832981866480266e-05,3.917814437092823,1
48720,0.0013537904052507398,4.031876849727734e-05,4.561334613445354,1
48740,0.0010638841495979466,3.875675005150783e-05,4.448579562089794,1
48760,0.001392320255760036,4.072510684404442e-05,4.071600626185652,1
48780,0.0005953696871352767,3.52329289127226e-05,3.3832924378809075,1
48800,0.0007339739034778999,4.0674125217293976e-05,3.41069278504364,1
48820,0.001353998697463255,3.9808024077127433e-05,3.6480224865152975,1
48840,0.0011971350474808253,4.35686673270526e-05,4.434025231023414,1
48860,0.0010681450530921192,3.423520750851792e-05,3.536360480528848,1
48880,0.0008086724281709675,3.8052979858306724e-05,3.430711449116191,1
48900,0.0009232549372163354,4.178467268121737e-05,3.608980378067935,1
48920,0.0008077582536445085,4.31332828715382e-05,4.189976307791964,1
48940,0.0009337135222345347,4.153488025491651e-05,3.8824020114547166,1
48960,0.001078950879411173,4.2070241585081e-05,3.7116507273095327,1
48980,0.0006150495775712519,4.238895258299617e-05,4.578443803116414,1
49000,0.00034664394414438653,4.897818663248866e-05,4.727235282914033,1
49020,0.00037173710017081085,4.163699926689486e-05,4.029780386087211,1
49040,0.00019287686142210468,4.090709749146964e-05,3.568882281231648,1
49060,0.0006448999769011205,3.4775450725115554e-05,3.4355457317813305,1
49080,0.0008204747316897106,3.866220579641836e-05,4.4601579932854225,1
49100,0.0009563076484749367,4.3588574181407786e-05,4.075948590161426,1
49120,0.0008769719529294808,4.952395789741839e-05,4.657066140041767,1
49140,0.0009166323507174559,4.1295261712771175e-05,4.413544780706657,1
49160,0.0009479276855121347,3.625775296783414e-05,3.733005577399661,1
49180,0.0011758221101228362,3.576372001678931e-05,3.4358037783862017,1
49200,0.0008059216329332555,3.580258755244381e-05,3.1414805048811747,1
49220,0.0008337326503449225,4.662299976195459e-05,5.079648060157162,1
49240,0.0013177413967734367,4.1306833862351205e-05,4.75931944793526,1
49260,0.001134864159495775,4.605460613051414e-05,4.124720794995492,1
49280,0.0006515606232765774,4.244036953020274e-05,4.553465601910236,1
49300,0.0007625538335297733,3.753155096901923e-05,4.24202666310423,1
49320,0.0008121083583760473,3.716906214474054e-05,3.429681489058533,1
49340,0.0006957404721938001,4.0922364562965406e-05,4.1598452431422315,1
49360,0.0009314834315059187,4.379562868840335e-05,4.412884681303838,1
49380,0.0010154530800913291,4.351613094375532e-05,4.5655900202912125,1
49400,0.0010716916672323057,4.367105320434853e-05,4.014787392208126,1
49420,0.0008042015178264299,4.000675613241755e-05,3.4555692318513436,1
49440,0.0004991377663344332,4.1165649934941955e-05,3.720802477981276,1
49460,0.0016111634679484724,3.910384186155491e-05,3.6795651535773,1
49480,0.0009358688788313412,3.665916499652071e-05,3.6844023281650546,1
49500,0.0006102253922719586,4.21703527647794e-05,4.061456849515237,1
49520,0.000825819527779279,4.968574414621101e-05,4.81384387162297,1
49540,0.00111028051762632,4.1376635118855536e-05,4.259860884415471,1
49560,0.0010255727888727121,3.706662351587871e-05,3.8172429789389293,1
49580,0.0011822320064200783,4.114365176201391e-05,3.4943589054502446,1
49600,0.0005466380996111405,3.301341997566661e-05,2.73744824555209,1
49620,0.0009450684512704544,3.959339326711748e-05,3.769637901241786,1
49640,0.0007377684306550331,4.5164081076368306e-05,4.0051392146029166,1
49660,0.0009756054347531176,4.06592082626901e-05,4.0360812087764195,1
49680,0.0011338064613405218,4.149377729601588e-05,3.45646769796527,1
49700,0.000680569867539284,3.8378009188086047e-05,3.5143959488525915,1
49720,0.0009170035908083209,3.722711527869295e-05,3.9220708793265215,1
49740,0.0012444277067491527,4.642673735996672e-05,4.072340896620568,1
49760,0.0012723375778963958,4.018838361800713e-05,4.039792452096318,1
49780,0.0008715578413743584,3.447603800726838e-05,3.0047780434445626,1
49800,0.0008091190205221792,3.7943760680539085e-05,3.606980969405906,1
49820,0.0013411883962113542,4.210126678684069e-05,3.8628718316498794,1
49840,0.001269547271721624,4.272203422902783e-05,3.2684023154246375,1
49860,0.0012907830613414094,4.132334682536616e-05,4.658008487892281,1
49880,0.0013213025845110996,4.756396283001653e-05,4.9638599452597205,1
49900,0.0012474606729014543,3.4786977557724116e-05,3.826958026467135,1
49920,0.0005885780829427868,3.873806040177402e-05,4.026745542906554,1
49940,0.0012039739744869446,4.6161905318969246e-05,4.763104788751916,1
49960,0.0009114383759155937,4.494829626886338e-05,4.5288995921452475,1
49980,0.0005879305803946696,4.720596901796952e-05,4.50926784534737,1
50000,0.0013694591033076473,4.2074021326517135e-05,3.995643678695888,1
50020,0.0005191745144625338,4.169725344130576e-05,4.214650212734777,1
50040,0.0013124800205649612,4.035668006204655e-05,3.8220626283705963,1
50060,0.0009054099074505507,3.7434170720270156e-05,4.11782799839426,1
50080,0.0013306437761555522,3.868626348879738e-05,4.596987828499886,1
50100,0.0009110272334562398,3.912625124949547e-05,3.760681178451053,1
50120,0.0008913168416949442,3.7697482230339036e-05,3.4592697041466804,1
50140,0.0011942296395124725,4.508189784584417e-05,3.9068710504103796,1
50160,0.0009079758680377725,4.08653217718314e-05,4.509318410356114,1
50180,0.0006216289363247607,4.203844999730464e-05,4.526473636463396,1
50200,0.0008812880003928493,3.65103817896514e-05,3.771531687290084,1
50220,0.0009052745549821964,3.47281106398909e-05,3.1793193823580803,1
50240,0.001159229311486451,3.7829309002417613e-05,3.6847505241522422,1
50260,0.000987260543835294,4.15692179036578e-05,3.630591192344788,1
50280,0.0006188938038515328,3.938206906234317e-05,4.143516891661237,1
50300,0.0007934142429026464,4.513911139163477e-05,4.260630759990649,1
50320,0.0008037955513071055,4.155666784956007e-05,3.6481976780965217,1
50340,0.0006123199726917752,4.4115436759083774e-05,4.865086449592912,1
50360,0.0010153187694535702,3.845592428811949e-05,3.322265125802879,1
50380,0.0010590105394067152,3.907708906436323e-05,3.5710431291720792,1
50400,0.0013565554824108022,4.203485957996034e-05,4.455124449800576,1
50420,0.00100919587551205,3.953819493760931e-05,4.229676481445548,1
50440,0.0007580131265858568,3.9667766485011594e-05,3.961974957934662,1
50460,0.001025824248635656,3.879808744912817e-05,3.634616905536337,1
50480,0.0009753840450383891,3.871281996543397e-05,4.2394056533906905,1
50500,0.0012991796516186674,3.853382587443096e-05,4.181146542866772,1
50520,0.0009438071216863889,3.929586719640844e-05,3.6124398071886334,1
50540,0.0006162354503614802,4.034943158330142e-05,4.586194310328632,1
50560,0.00013962580115113991,4.9168437876554244e-05,5.10829327349417,1
50580,0.0011338936354252226,4.542053716046315e-05,4.131955444090799,1
50600,0.0009384829817393962,4.4266145942249814e-05,4.061954028407957,1
50620,0.001308827583650709,4.144214872806164e-05,3.7264503678611227,1
50640,0.0011492737386386098,4.184617752212874e-05,4.178906579674958,1
50660,0.0009198801196711906,4.4122668291505755e-05,4.137343992499689,1
50680,0.0009910872866269321,4.246472097728929e-05,3.5235750790095883,1
50700,0.0009160760108970836,3.7740995513625854e-05,3.741866990412424,1
50720,0.0007979744409292033,4.254030042183863e-05,4.260325619736107,1
50740,0.0007247806338601829,4.828335164440072e-05,4.024294378536737,1
50760,0.0004647426429169551,4.421583299237905e-05,3.8731570079576745,1
50780,0.0010268458926608875,4.072317600190552e-05,3.4086643647498374,1
50800,0.0010976711431886753,4.127400381460627e-05,4.1461861800687725,1
50820,0.0006270577713409293,4.220103487906122e-05,4.960094469503693,1
50840,0.0006119992677920655,3.8454905091221996e-05,3.7990768770518426,1
50860,0.0014340490268385296,4.004540923623114e-05,4.609305731054901,1
50880,0.001511297804672405,3.394988083781463e-05,3.7698537967655756,1
50900,0.0011821200357618003,3.9889532783120245e-05,3.706382306372417,1
50920,0.0012455711893847347,3.706568194512039e-05,3.2660205969647476,1
50940,0.0006886714919358995,4.16638474032913e-05,4.124616829977694,1
50960,0.0009821474311015994,4.150648067710727e-05,4.915871019918971,1
50980,0.00040681421180434216,5.2460099163046266e-05,4.665742900190219,1
51000,0.001080620930072029,4.75523530835292e-05,4.476679197015018,1
51020,0.0009370652649943338,3.645850064974696e-05,3.888689354076895,1
51040,0.0010955484940141317,4.186512260153801e-05,4.160030436737565,1
51060,0.0014220540561824082,3.875879957765883e-05,3.7791937724405114,1
51080,0.0007213418798345253,4.074959118578761e-05,4.3480982431288,1
51100,0.0006388655402235061,4.530218066037293e-05,5.607097010104758,1
51120,0.0008978241208982402,4.579451912757808e-05,4.4056204315265,1
51140,0.0007764490352566262,4.5031309215591124e-05,5.507945510977535,1
51160,0.0006315176398645634,4.585480149304995e-05,4.337062262802829,1
51180,0.00109100801516479,4.387987874073254e-05,3.915863006872354,1
51200,0.0007776715255577787,4.3969435807716085e-05,4.775462301648078,1
51220,0.0008059299410633952,4.3178465709463654e-05,4.308894024740384,1
51240,0.0003782693480961312,4.601913812102175e-05,5.048333870646268,1
51260,0.0003706689983355966,3.8730237830754775e-05,3.8667419819620052,1
51280,0.000649206559164403,4.4818076114603156e-05,4.025910069619782,1
51300,0.0006754058175360523,3.388591306726487e-05,3.8703637065379493,1
51320,0.0008751773849624199,3.950808560040456e-05,3.6587728207108894,1
51340,0.0007798809929802497,4.1205839348450846e-05,4.074223758995533,1
51360,0.000509769184831985,3.802449826921831e-05,4.235848062975112,1
51380,0.0013045316529749647,4.226818775800028e-05,4.59381947407492,1
51400,0.0013354873894830701,4.231940284604091e-05,4.199770514727364,1
51420,0.0013600922977383813,4.299456749429333e-05,3.894812342123167,1
51440,0.001148073177435729,4.105103671086666e-05,3.3787671694253234,1
51460,0.0010820838224615457,3.467318020070919e-05,3.008927426530795,1
51480,0.0015611343284953464,4.2943443722747055e-05,3.6402780654200475,1
51500,0.0008664711310421277,3.699503494154017e-05,2.9917019319487794,1
51520,0.0010873780166216736,4.180767801431097e-05,3.3739100001854267,1
51540,0.0011234494434276853,3.455641841374056e-05,3.6278619389009696,1
51560,0.0006949199217980509,4.279801772530709e-05,3.5601471282890316,1
51580,0.0010926662591924214,4.268827652853484e-05,4.2121596667018615,1
51600,0.0013531253122628145,3.851521027340474e-05,4.135186604600652,1
51620,0.0012280957667547168,4.208804623025461e-05,4.6342364061638,1
51640,0.0009759099025105849,4.370074683969314e-05,4.525740152255038,1
51660,0.0010055376036733623,4.1739159049067415e-05,3.6657389451084685,1
51680,0.0013442978205012253,3.9027411862004934e-05,3.108243468024346,1
51700,0.000973516945606194,4.018288894301475e-05,3.4910203102043065,1
51720,0.0014452578043061676,3.7018645734853755e-05,4.011488969362915,1
51740,0.0011176145063547045,4.0465969737089226e-05,4.3560039845737,1
51760,0.0008022891056856069,4.4631152455468565e-05,4.3458144292077225,1
51780,0.0015536337758791168,4.6305065188081486e-05,4.750386874567334,1
51800,0.0008727508170436272,4.4229531170854974e-05,4.502675359193392,1
51820,0.001272576212256961,4.260590677296089e-05,3.744988177590787,1
51840,0.0009860818955782784,4.016061379063214e-05,3.5405501846529552,1
51860,0.0006862890569358064,3.6812142236897444e-05,4.106631269649181,1
51880,0.0005705981653879096,3.9844708250885647e-05,3.559764568351091,1
51900,0.0010411664730923284,4.244400701383713e-05,4.26354695198788,1
51920,0.0012298780099534294,4.8382544305315635e-05,4.701218974136944,1
51940,0.001252841503775986,3.784197954396329e-05,3.6787825291426404,1
51960,0.0008859907900117345,3.711211609203063e-05,3.751282217739962,1
51980,0.000718201496311851,4.2515266430082425e-05,3.793939524166362,1
52000,0.0008012336625258099,3.9457312158097567e-05,3.686067009044315,1
52020,0.0009500187311905661,3.8993657049598165e-05,3.520205011129951,1
52040,0.0006230597616079583,3.963420799137644e-05,3.639907962231488,1
52060,0.0005859621132058217,3.8937166034623235e-05,3.599104715936403,1
52080,0.0007977223069139436,4.321255768157244e-05,4.1775414895527945,1
52100,0.000672195538056134,3.468814974484966e-05,3.926924386449218,1
52120,0.0010919557921861933,4.310991293405984e-05,3.836687373079115,1
52140,0.0008356093829361661,3.729825279973815e-05,3.167460236633033,1
52160,0.0008095508304532845,4.4170919825046736e-05,3.4869385493827036,1
52180,0.0012566322623918495,3.536144664220495e-05,3.3042702223665987,1
52200,0.0008544357631859103,3.891895676791962e-05,4.128392486711073,1
52220,0.0009305786553785724,4.167432474520047e-05,4.102184086387555,1
52240,0.0010120949327665047,3.96897350694115e-05,3.8949206778337113,1
52260,0.000777139698763347,3.7368507738814045e-05,3.4677093676968678,1
52280,0.0005951824770374367,4.200025033718231e-05,4.885117121258058,1
52300,0.0009271311912112744,4.765783240513361e-05,5.6962591812065,1
52320,0.0009702409566440204,4.403214533840748e-05,4.761319251404437,1
52340,0.0008376007970560433,4.1634156351437014e-05,3.7456513314289133,1
52360,0.000946653730549477,3.551406625783844e-05,3.4231183385660113,1
52380,0.0009275277482941605,3.869991026727511e-05,3.0510426699403173,1
52400,0.0010043295546346702,4.121622795289405e-05,4.110262169501085,1
52420,0.0010497332121334939,4.118994490813299e-05,4.533527553033998,1
52440,0.0011859107865342085,3.915829504337262e-05,3.891933293544814,1
52460,0.000799362693042655,3.7795755341316356e-05,3.980336139098709,1
52480,0.0010801820747956973,4.945550711827087e-05,5.188882268473287,1
52500,0.001296530878753668,4.677995405771976e-05,4.649031898805859,1
52520,0.000696638917462072,4.492126777933718e-05,3.521094275306992,1
52540,0.000912972545660019,3.997973338987258e-05,3.532642144625447,1
52560,0.001276227057834937,3.462504408383769e-05,2.9744551553371616,1
52580,0.001057504975362398,4.530386887819457e-05,3.6812144350874805,1
52600,0.001408967125450166,3.8172549852125263e-05,3.86241855939041,1
52620,0.0009610496216657001,4.2051891066455595e-05,4.13797413531026,1
52640,0.0007311339567424612,3.584654641299498e-05,3.385241791403737,1
52660,0.0016085973210447186,4.34334798385841e-05,4.311917691833921,1
52680,0.0009222329940804433,3.353189224986458e-05,3.0407146084329604,1
52700,0.0012457099366947923,3.593502444826003e-05,3.219422556784812,1
52720,0.0008436737491722292,3.9478238606495446e-05,3.0633582481567627,1
52740,0.0005426726769436179,3.429121899183251e-05,3.517364763723517,1
52760,0.0009685294517871571,4.113648696025028e-05,3.6941063525185265,1
52780,0.0009449286192753524,4.271071556114396e-05,4.026694761059869,1
52800,0.0008876764376905865,4.219389698618212e-05,4.340987616773643,1
52820,0.0006847086531030023,4.0553572024001506e-05,4.1098409564162495,1
52840,0.0009991130132747795,3.661667380414817e-05,3.3114236860411497,1
52860,0.0005019651900042252,3.802206200968114e-05,3.4000335951449427,1
52880,0.0004984119934654399,4.4916834912005e-05,4.129381679086376,1
52900,0.0007799287185483075,3.762190383343335e-05,3.7405778191531036,1
52920,0.0008432934301470142,3.8053595998588416e-05,3.558814256706863,1
52940,0.0009177973687405906,3.967418933368308e-05,3.7967497516072792,1
52960,0.0010092914887448535,4.362690570512187e-05,4.485291637975244,1
52980,0.0012183756075957541,3.965636213665039e-05,3.549891480004497,1
53000,0.0010979979607486073,4.467414249999956e-05,4.664440878173956,1
53020,0.0009176299532254243,4.267416857832551e-05,3.784437335004478,1
53040,0.000880440910657658,4.2597311507157335e-05,4.094889326580333,1
53060,0.0009386705652346166,3.787370143831162e-05,3.6650729461119536,1
53080,0.0009398834001009625,3.492184166595053e-05,2.681625310032917,1
53100,0.0008673757301499548,3.021724126158534e-05,2.9342421031113366,1
53120,0.0008770114070108869,4.659017040891112e-05,4.195165930758435,1
53140,0.0010114960710377447,3.8386793657537295e-05,3.8906060653547185,1
53160,0.0007285950005994566,4.036382334111607e-05,4.191130236225711,1
53180,0.000946421154672407,4.020657304770332e-05,3.7226279245016727,1
53200,0.0015322986617905849,4.1453436177787144e-05,3.9060079820284557,1
53220,0.0005212421364099392,3.500306385020433e-05,4.367345116195548,1
53240,0.0006447858054450115,4.6042935804194664e-05,4.721079870614164,1
53260,0.0007235130998716817,3.695419723146536e-05,4.4535156179933395,1
53280,0.0011569976465303654,4.453857217702199e-05,5.712012091466548,1
53300,0.0015610048279215741,4.677187269966298e-05,5.4149986149178115,1
53320,0.0007763922887058383,4.487947891753703e-05,5.383620624280582,1
53340,0.0005615297046551263,3.838785269685438e-05,3.749142489676329,1
53360,0.0011823386513303783,3.799748097717842e-05,3.5968666076262266,1
53380,0.001058066622870569,3.628815500652845e-05,3.474598685105824,1
53400,0.0008779436358630727,4.2654803048552035e-05,3.5427147772042087,1
53420,0.0007293433023880873,4.116941687285659e-05,4.39596596696733,1
53440,0.0007065197659963295,4.3752050132288875e-05,5.4192347028171675,1
53460,0.0010565624398607275,4.445473047816642e-05,4.5090036792836194,1
53480,0.0006751084648373671,3.6890444087370434e-05,3.308440793850129,1
53500,0.001482161886401159,4.3610683150495216e-05,3.588737384796052,1
53520,0.0007089478757040635,4.922946652303771e-05,4.951589519237766,1
53540,0.0006006854548125501,3.672409195297348e-05,3.839132506347,1
53560,0.0013293249005022166,3.643988909869469e-05,3.3735086555267433,1
53580,0.0011191399473545207,3.538372185049444e-05,3.512855201579257,1
53600,0.000923347826006457,4.125337113473749e-05,4.234959546422692,1
53620,0.0007091575189675473,4.417367701925477e-05,3.735177758739119,1
53640,0.0011657814053461218,4.1768445495609665e-05,3.7462284763564173,1
53660,0.0011088111549151722,3.9638629173863903e-05,3.397251432656885,1
53680,0.001078493299298621,3.571154934780884e-05,3.395990407482466,1
53700,0.0009391670708507313,3.58706203803215e-05,3.071683642873977,1
53720,0.0013003698567707368,4.287679115944784e-05,3.2676663250184603,1
53740,0.0010084409752571372,3.5710279171410526e-05,3.4444623151245755,1
53760,0.001108484069458335,3.4531899086740325e-05,4.116684703009751,1
53780,0.0009284721184166437,3.671093917028024e-05,3.461749368832994,1
53800,0.001209911879718901,3.967533796791515e-05,3.3656812286690956,1
53820,0.0008730843639434551,4.274187711490426e-05,5.396866889379833,1
53840,0.0004953534427949903,4.520596516235839e-05,5.241825875965948,1
53860,0.0005921725402496855,4.8146987215360176e-05,6.0242768124603865,1
53880,0.0009923314167089347,3.607999896832554e-05,4.73538347081373,1
53900,0.0009541270861171109,4.216684694374382e-05,4.738017849030072,1
53920,0.0008608934296619213,3.8415237541258294e-05,4.1088769658518585,1
53940,0.0006341139453605745,3.822258794125206e-05,3.892685360747449,1
53960,0.0010556126110603016,4.00020755876544e-05,3.9158639456254427,1
53980,0.0008902008241531573,3.7308928684357255e-05,4.010609857934288,1
54000,0.0005771807687077874,4.368162382233474e-05,4.364468734636487,1
54020,0.0007954776648565015,4.1401905550248596e-05,4.481368244922468,1
54040,0.0007635746351185354,4.0098455875394225e-05,3.8710927409667253,1
54060,0.0009369543646375201,4.250833249042569e-05,4.292391690341973,1
54080,0.0008860551765985997,4.1172589079510504e-05,4.105355468461106,1
54100,0.0006580626864521906,4.5851642224845805e-05,4.678451838826588,1
54120,0.0009954741739879956,4.7986442232087577e-05,5.26644405519125,1
54140,0.0010891749220031566,4.016246627089293e-05,5.16869936321638,1
54160,0.0011537567826931455,3.393042001161999e-05,3.297264995421698,1
54180,0.0007691979999450595,4.007434269095485e-05,3.467882046916843,1
54200,0.0016269843525270813,4.004660032675806e-05,3.550194545161345,1
54220,0.000868935593031704,3.916638225477323e-05,4.314461642091617,1
54240,0.0011347497085828218,4.1389367163918755e-05,3.662530177441722,1
54260,0.0006354681777555683,4.082959047835365e-05,3.7789512792667743,1
54280,0.0009343077321498509,5.119207642409296e-05,4.885778648008625,1
54300,0.0016132319191920414,4.178788658453275e-05,3.697813082241714,1
54320,0.0012696455689774054,4.0548038666358715e-05,3.0295449748086427,1
54340,0.0016229284023679018,4.065113472243376e-05,3.8299960154285233,1
54360,0.000616093725600266,4.2671991615582065e-05,4.363705425744476,1
54380,0.0009632775644276499,4.5667374461822534e-05,3.983137492015854,1
54400,0.00134492809564326,4.3009882856931503e-05,4.485698118674552,1
54420,0.001213234485516367,4.8109554338951786e-05,4.532336269627135,1
54440,0.0009855762551541063,3.899789788976669e-05,4.846070904699079,1
54460,0.0012434072739954762,3.671907448888958e-05,3.7219501549601848,1
54480,0.0012078350404931566,4.014275728331881e-05,3.89726924240162,1
54500,0.0009565867290172618,4.017686071385669e-05,3.7862508064668807,1
54520,0.0011160623136435034,4.171384532166941e-05,3.485113871647896,1
54540,0.0007873958104860058,3.881333800832854e-05,3.7345846712025503,1
54560,0.0009906683892677965,3.920292467985632e-05,3.539510963143404,1
54580,0.0008530907362879104,4.23635267999723e-05,4.094907651193514,1
54600,0.000695544581227226,4.1419390550765154e-05,4.562369236607295,1
54620,0.0017383911104351445,4.2225789898590794e-05,5.040199244623223,1
54640,0.001114410176128154,4.44356434379974e-05,6.704027373613261,1
54660,0.0007678048060080327,4.8950449877654054e-05,5.848455114530342,1
54680,0.000982522792587557,4.427304270450873e-05,4.842483620477281,1
54700,0.0013168464101712249,4.3079182245766505e-05,4.073964531373861,1
54720,0.0009382119037620526,3.954726559877045e-05,4.141182534276483,1
54740,0.0011313171005270766,4.644077289426664e-05,4.598709456264412,1
54760,0.0008544308551359083,4.220962988343738e-05,4.425997125802805,1
54780,0.0005345543347853642,4.031608841419966e-05,4.0634472366550405,1
54800,0.000778094527698086,4.131855076626106e-05,3.9089594149027747,1
54820,0.0012353063913758346,3.888792618987015e-05,3.5482465187694134,1
54840,0.0006587027681659592,4.160452682090574e-05,3.6322179707466336,1
